date,isin_corporate_name_cleaned,company_parent_country,target_country1,target_country2,target_country3,target_country4,target_country5,target_country6,ngo_name1,ngo_name2,ngo_name3,ngo_name4,ngo_name5
2016-05-31,,Spain,Dominican Republic,,,,,,Amis de la Terre France / FoE France,,,,
2016-05-31,Societe Generale ,France,Dominican Republic,,,,,,Amis de la Terre France / FoE France,,,,
2016-05-31,UniCredit ,Italy,Dominican Republic,,,,,,Amis de la Terre France / FoE France,,,,
2016-05-31,,Germany,Ukraine,,,,,,WWF Ukraine ,Ukrainian Society for the Protection of Birds (USPB),,,
2016-05-27,BNP Paribas ,France,Cayman Islands,France,,,,,Attac France,Action Non-violente COP21 (ANV COP21),,,
2016-05-27,Societe Generale ,France,Cayman Islands,France,,,,,Attac France,Action Non-violente COP21 (ANV COP21),,,
2016-05-26,,USA,Peru,,,,,,AIDESEP,,,,
2016-05-25,,Netherlands,Denmark,Netherlands,UK,USA,,,Bill and Melinda Gates Foundation,Oakland Institute,,,
2016-05-25,,UK,Denmark,Netherlands,UK,USA,,,Bill and Melinda Gates Foundation,Oakland Institute,,,
2016-05-25,,USA,France,Germany,Japan,USA,,,Kiko Network,WWF U.S.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2016-05-25,,USA,France,Germany,Japan,USA,,,Kiko Network,WWF U.S.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2016-05-25,,Luxembourg,France,Germany,Japan,USA,,,Kiko Network,WWF U.S.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2016-05-25,,UK,France,Germany,Japan,USA,,,Kiko Network,WWF U.S.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2016-05-25,,USA,France,Germany,Japan,USA,,,Kiko Network,WWF U.S.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2016-05-25,,Germany,France,Germany,Japan,USA,,,Kiko Network,WWF U.S.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2016-05-25,Allianz ,Germany,France,Germany,Japan,USA,,,Kiko Network,WWF U.S.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2016-05-25,,Italy,France,Germany,Japan,USA,,,Kiko Network,WWF U.S.,Natural Resources Defense Council NRDC,Oil Change International / Price of Oil,
2016-05-24,,France,Croatia,France,,,,,Amis de la Terre France / FoE France,Zelena Akcija (Green Action) / Friends of the Earth Croatia,Green Istria (Croatia) / Zelena Istra,,
2016-05-20,BNP Paribas ,France,France,Indonesia,,,,,Amis de la Terre France / FoE France,,,,
2016-05-20,Societe Generale ,France,France,Indonesia,,,,,Amis de la Terre France / FoE France,,,,
2016-05-20,,France,France,Indonesia,,,,,Amis de la Terre France / FoE France,,,,
2016-04-12,,Germany,Germany,South Africa,,,,,Misereor,Netzfrauen,,,
2016-05-12,BlackRock ,USA,USA,,,,,,SumOfUs,,,,
2016-05-11,,Belgium,Belgium,,,,,,FairFin (previously Netwerk Vlaanderen),,,,
2016-05-11,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2016-05-11,,Netherlands,Netherlands,,,,,,Natuur & Milieu,,,,
2016-05-10,Deutsche Bank ,Germany,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2016-05-10,,Germany,Germany,Netherlands,Panama,,,,Rettet den Regenwald (Rainforest Rescue),,,,
2016-05-10,,Germany,Germany,Netherlands,Panama,,,,Rettet den Regenwald (Rainforest Rescue),,,,
2016-05-10,,Netherlands,Germany,Netherlands,Panama,,,,Rettet den Regenwald (Rainforest Rescue),,,,
2016-05-06,Allianz ,Germany,Brazil,Germany,,,,,Pro Regenwald,Greenpeace Germany,Urgewald,Misereor,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA
2016-05-04,,UK,Netherlands,,,,,,BankTrack,,,,
2016-05-03,,UK,Serbia,Europe (incl. Brussels),,,,,CEKOR Serbia / Center for Ecology and Sustainable Development,,,,
2016-05-03,,UK,UK,,,,,,Age UK (formerly Age Concern),,,,
2016-05-03,Barclays  ,UK,UK,,,,,,Age UK (formerly Age Concern),,,,
2016-05-03,Lloyds Banking  ,UK,UK,,,,,,Age UK (formerly Age Concern),,,,
2016-05-03,,Spain,UK,,,,,,Age UK (formerly Age Concern),,,,
2016-05-03,,UK,UK,,,,,,Age UK (formerly Age Concern),,,,
2016-05-03,,UK,UK,,,,,,Age UK (formerly Age Concern),,,,
2016-05-03,,UK,UK,,,,,,Age UK (formerly Age Concern),,,,
2016-05-02,,Spain,Spain,,,,,,Centre d'Estudis per a la Pau JM Delàs (Justícia i Pau),SETEM,,,
2016-04-29,,USA,Mozambique,,,,,,Jubilee Debt Campaign,,,,
2016-04-28,,Germany,Brazil,Germany,,,,,Greenpeace Germany,Urgewald,Misereor,Gegenstroemung / CounterCurrent,
2016-04-26,,Luxembourg,Netherlands,Europe (incl. Brussels),,,,,Milieudefensie / FoE Netherlands,,,,
2016-04-25,HSBC   ,UK,Colombia,UK,Europe (incl. Brussels),,,,Move Your Money UK,,,,
2016-04-25,ING Groep ,Netherlands,Colombia,UK,Europe (incl. Brussels),,,,Move Your Money UK,,,,
2016-04-25,,France,Colombia,UK,Europe (incl. Brussels),,,,Move Your Money UK,,,,
2016-04-25,,Netherlands,Honduras,Netherlands,,,,,BankTrack,Friends of the Earth Intl / FoEI,Milieudefensie / FoE Netherlands,Transnational Institute (TNI),
2016-03-04,,USA,USA,,,,,,Public Citizen ,,,,
2016-03-04,JPMorgan Chase ,USA,USA,,,,,,Public Citizen ,,,,
2016-04-25,,USA,USA,,,,,,Consumer Watchdog / Foundation for Taxpayer and Consumer Rights,,,,
2016-04-22,Deutsche Bank ,Germany,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2016-04-22,JPMorgan Chase ,USA,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2016-04-22,Wells Fargo ,USA,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2016-04-22,ING Groep ,Netherlands,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2016-04-22,Societe Generale ,France,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2016-04-22,Commerzbank ,Germany,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2016-04-22,,France,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2016-04-22,,Netherlands,Honduras,Europe (incl. Brussels),,,,,Consejo Civico de Organizaciones Populares e Indigenas COPINH,,,,
2016-04-22,,Finland,Honduras,Europe (incl. Brussels),,,,,Consejo Civico de Organizaciones Populares e Indigenas COPINH,,,,
2016-04-21,,USA,USA,,,,,,Public Citizen ,,,,
2016-04-21,JPMorgan Chase ,USA,USA,,,,,,Public Citizen ,,,,
2016-04-21,Morgan Stanley ,USA,USA,,,,,,Public Citizen ,,,,
2016-04-21,Goldman Sachs ,USA,USA,,,,,,Public Citizen ,,,,
2016-04-19,,Sweden,Congo,Netherlands,,,,,Action Contre l'Impunite pour les Droits Humains ACIDH,African Resources Watch/AfreWatch,,,
2016-04-15,BNP Paribas ,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2016-04-15,,USA,USA,,,,,,Sierra Club U.S.A.,Oil Change International / Price of Oil,,,
2016-04-15,,USA,USA,,,,,,Sierra Club U.S.A.,Oil Change International / Price of Oil,,,
2016-04-14,Bank of America ,USA,USA,,,,,,Oxfam International,,,,
2016-04-14,Goldman Sachs ,USA,USA,,,,,,Oxfam International,,,,
2016-04-14,American Express ,USA,USA,,,,,,Oxfam International,,,,
2016-04-14,JPMorgan Chase ,USA,Brazil,Germany,,,,,Greenpeace Germany,,,,
2016-04-14,Allianz ,Germany,Brazil,Germany,,,,,Greenpeace Germany,,,,
2016-04-14,,Germany,Brazil,Germany,,,,,Greenpeace Germany,,,,
2016-04-14,Mapfre ,Spain,Brazil,Germany,,,,,Greenpeace Germany,,,,
2016-04-14,,USA,USA,Europe (incl. Brussels),,,,,World Health Organization / WHO,,,,
2016-04-13,Experian  ,Ireland,UK,,,,,,High Pay Centre,,,,
2016-04-13,,USA,Cambodia,Ethiopia,Honduras,Kenya,Peru,USA,Oakland Institute,,,,
2016-04-13,Societe Generale ,France,France,,,,,,Attac France,,,,
2016-04-12,,Sweden,Sweden,,,,,,Fair Finance Guide Sverige,,,,
2016-04-12,,UK,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,,,,
2016-03-19,,Netherlands,Germany,Honduras,,,,,BUND / FoE Germany,Urgewald,Gegenstroemung / CounterCurrent,Rettet den Regenwald (Rainforest Rescue),
2016-03-19,,Finland,Germany,Honduras,,,,,BUND / FoE Germany,Urgewald,Gegenstroemung / CounterCurrent,Rettet den Regenwald (Rainforest Rescue),
2016-04-11,HSBC   ,UK,Indonesia,UK,,,,,Environmental Investigation Agency EIA,,,,
2016-04-07,Deutsche Bank ,Germany,Germany,,,,,,Urgewald,Facing Finance,,,
2016-04-07,Commerzbank ,Germany,Germany,,,,,,Urgewald,Facing Finance,,,
2016-04-07,UniCredit ,Italy,Germany,,,,,,Urgewald,Facing Finance,,,
2016-04-07,,Germany,Germany,,,,,,Urgewald,Facing Finance,,,
2016-04-07,,Germany,Germany,,,,,,Urgewald,Facing Finance,,,
2016-04-07,,Germany,Germany,,,,,,Urgewald,Facing Finance,,,
2016-04-07,,Spain,Spain,,,,,,Consumidores en Accion / FACUA,,,,
2016-04-06,,Luxembourg,Italy,UK,,,,,Counter Balance-EIB,,,,
2016-04-04,HSBC   ,UK,Panama,USA,Europe (incl. Brussels),,,,International Consortium of Investigative Journalists ICIJ,,,,
2016-04-04,Societe Generale ,France,Panama,USA,Europe (incl. Brussels),,,,International Consortium of Investigative Journalists ICIJ,,,,
2016-04-01,,UK,Belarus,Germany,,,,,Rettet den Regenwald (Rainforest Rescue),,,,
2016-03-31,Cigna ,USA,USA,,,,,,Consumer Watchdog / Foundation for Taxpayer and Consumer Rights,,,,
2016-03-24,,USA,Australia,El Salvador,,,,,MiningWatch Canada,Institute for Policy Studies U.S.,,,
2016-03-22,,USA,Ethiopia,USA,,,,,Oakland Institute,,,,
2016-03-21,Banco Espirito Santo ,Portugal,Portugal,,,,,,DECO Proteste ,,,,
2016-03-18,,Spain,Spain,,,,,,ADICAE,,,,
2016-03-18,,Spain,Spain,,,,,,Consumidores en Accion / FACUA,,,,
2016-03-17,,Netherlands,Finland,Honduras,Netherlands,,,,Consejo Civico de Organizaciones Populares e Indigenas COPINH,,,,
2016-03-17,,Finland,Finland,Honduras,Netherlands,,,,Consejo Civico de Organizaciones Populares e Indigenas COPINH,,,,
2016-03-17,BNP Paribas ,France,France,Europe (incl. Brussels),,,,,Secours Catholique,Oxfam France,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,
2016-03-17,Societe Generale ,France,France,Europe (incl. Brussels),,,,,Secours Catholique,Oxfam France,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,
2016-03-17,,France,France,Europe (incl. Brussels),,,,,Secours Catholique,Oxfam France,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,
2016-03-17,,France,France,Europe (incl. Brussels),,,,,Secours Catholique,Oxfam France,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,
2016-03-17,,France,France,Europe (incl. Brussels),,,,,Secours Catholique,Oxfam France,CCFD Terre Solidaire / Comite Catholique Contre La Faim,,
2016-03-16,Deutsche Bank ,Germany,Dominican Republic,France,,,,,Amis de la Terre France / FoE France,,,,
2016-03-16,ING Groep ,Netherlands,Dominican Republic,France,,,,,Amis de la Terre France / FoE France,,,,
2016-03-16,,Spain,Dominican Republic,France,,,,,Amis de la Terre France / FoE France,,,,
2016-03-16,Societe Generale ,France,Dominican Republic,France,,,,,Amis de la Terre France / FoE France,,,,
2016-03-16,UniCredit ,Italy,Dominican Republic,France,,,,,Amis de la Terre France / FoE France,,,,
2016-03-16,Societe Generale ,France,France,Indonesia,,,,,Amis de la Terre France / FoE France,,,,
2016-03-16,,France,France,Indonesia,,,,,Amis de la Terre France / FoE France,,,,
2016-03-16,,France,France,Indonesia,,,,,Amis de la Terre France / FoE France,,,,
2016-03-15,,Netherlands,Honduras,USA,Europe (incl. Brussels),,,,Oxfam America,,,,
2016-03-15,,Finland,Honduras,USA,Europe (incl. Brussels),,,,Oxfam America,,,,
2016-03-15,,Spain,Netherlands,Egypt,,,,,Both ENDS,Stichting Onderzoek Multinationale Ondernemingen / SOMO,,,
2016-03-15,Banco Bilbao Vizcaya Argentaria ,Spain,Spain,,,,,,Centro de Estudios por la Paz J.M. Delas,SETEM,,,
2016-03-15,AXA ,France,Norway,,,,,,Framtiden i vare hender / FiVH ,Greenpeace Norway,,,
2016-03-15,Allianz ,Germany,Norway,,,,,,Framtiden i vare hender / FiVH ,Greenpeace Norway,,,
2016-03-15,,USA,Ethiopia,Italy,Kenya,,,,Survival International,,,,
2016-03-15,Aetna ,USA,USA,,,,,,Florida Medical Association,Florida Osteopathic Medical Association,American Medical Association AMA,,
2016-03-15,Swedbank ,Sweden,Sweden,USA,,,,,No New Animal Lab,,,,
2016-03-15,BlackRock ,USA,Sweden,USA,,,,,No New Animal Lab,,,,
2016-03-15,,Sweden,Sweden,USA,,,,,No New Animal Lab,,,,
2016-03-15,,USA,Sweden,USA,,,,,No New Animal Lab,,,,
2016-03-15,,Sweden,Sweden,USA,,,,,No New Animal Lab,,,,
2016-03-15,,UK,Sweden,USA,,,,,No New Animal Lab,,,,
2016-03-15,Industrivarden ,Sweden,Sweden,USA,,,,,No New Animal Lab,,,,
2016-03-15,Lundbergforetagen ,Sweden,Sweden,USA,,,,,No New Animal Lab,,,,
2016-03-11,,UK,UK,,,,,,Common Weal (Scotland),Friends of the Earth Scotland / FoE Scotland,New Economics Foundation / NEF,Move Your Money UK,
2016-03-15,,Netherlands,Germany,,,,,,Facing Finance,,,,
2016-03-15,Commerzbank ,Germany,Germany,,,,,,Facing Finance,,,,
2016-03-15,,Germany,Germany,,,,,,Facing Finance,,,,
2016-03-15,,Germany,Germany,,,,,,Facing Finance,,,,
2016-03-15,,Germany,Germany,,,,,,Facing Finance,,,,
2016-03-15,,Germany,Germany,,,,,,Facing Finance,,,,
2016-03-15,,Germany,Germany,,,,,,Facing Finance,,,,
2016-03-10,,Netherlands,Honduras,,,,,,International Rivers,Oxfam International,,,
2016-03-10,,Finland,Honduras,,,,,,International Rivers,Oxfam International,,,
2016-03-10,,USA,USA,,,,,,U.S. PIRG,,,,
2016-03-09,,Luxembourg,Greece,Italy,Europe (incl. Brussels),,,,PLATFORM ,,,,
2016-03-09,Bank of America ,USA,USA,,,,,,Rainforest Action Network RAN,,,,
2016-03-09,,USA,USA,,,,,,Rainforest Action Network RAN,,,,
2016-03-09,JPMorgan Chase ,USA,USA,,,,,,Rainforest Action Network RAN,,,,
2016-03-09,Morgan Stanley ,USA,USA,,,,,,Rainforest Action Network RAN,,,,
2016-03-09,Wells Fargo ,USA,USA,,,,,,Rainforest Action Network RAN,,,,
2016-03-08,Banco Popular Espanol ,Spain,Spain,,,,,,Organizacion de Consumidores y Usuarios OCU,,,,
2016-03-08,HSBC   ,UK,USA,,,,,,Friends of the Earth U.S. / FoE U.S.,Oxfam America,Pan African Climate Justice Alliance (PACJA),,
2016-03-08,,France,USA,,,,,,Friends of the Earth U.S. / FoE U.S.,Oxfam America,Pan African Climate Justice Alliance (PACJA),,
2016-03-08,Cigna ,USA,USA,,,,,,Consumer Watchdog / Foundation for Taxpayer and Consumer Rights,,,,
2016-03-07,,Spain,Spain,,,,,,ADICAE,,,,
2016-03-04,,Netherlands,Indonesia,Netherlands,,,,,Milieudefensie / FoE Netherlands,,,,
2016-03-04,,USA,USA,,,,,,Rainforest Action Network RAN,,,,
2016-03-02,ING Groep ,Netherlands,USA,,,,,,PETA U.S.A. ,,,,
2016-02-29,,USA,Uzbekistan,,,,,,Anti-Slavery International,,,,
2016-02-25,Legal & General  ,UK,Netherlands,,,,,,Bont voor Dieren,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,
2016-02-25,Aegon ,Netherlands,Netherlands,,,,,,Bont voor Dieren,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,
2016-02-25,Allianz ,Germany,Netherlands,,,,,,Bont voor Dieren,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,
2016-02-25,Delta Lloyd ,Netherlands,Netherlands,,,,,,Bont voor Dieren,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,
2016-02-25,,Netherlands,Netherlands,,,,,,Bont voor Dieren,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,
2016-02-25,Assicurazioni Generali ,Italy,Netherlands,,,,,,Bont voor Dieren,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,
2016-02-25,,Netherlands,Netherlands,,,,,,Bont voor Dieren,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,
2016-02-24,BNP Paribas ,France,France,,,,,,Attac France,,,,
2016-02-25,,USA,Uzbekistan,,,,,,International Labor Rights Forum ILRF,,,,
2016-02-23,,Netherlands,Honduras,,,,,,Consejo Civico de Organizaciones Populares e Indigenas COPINH,,,,
2016-02-23,,Finland,Honduras,,,,,,Consejo Civico de Organizaciones Populares e Indigenas COPINH,,,,
2016-02-22,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-22,HSBC   ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-22,Barclays  ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-22,Lloyds Banking  ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-22,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-22,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-19,,Spain,Spain,,,,,,ADICAE,Organizacion de Consumidores y Usuarios OCU,CEACCU ,,
2016-02-17,Deutsche Bank ,Germany,Netherlands,,,,,,BankTrack,,,,
2016-02-17,HSBC   ,UK,Netherlands,,,,,,BankTrack,,,,
2016-02-17,,USA,Netherlands,,,,,,BankTrack,,,,
2016-02-17,JPMorgan Chase ,USA,Netherlands,,,,,,BankTrack,,,,
2016-02-17,Morgan Stanley ,USA,Netherlands,,,,,,BankTrack,,,,
2016-02-17,Societe Generale ,France,Netherlands,,,,,,BankTrack,,,,
2016-02-17,,France,Netherlands,,,,,,BankTrack,,,,
2016-02-17,Standard Chartered  ,UK,Netherlands,,,,,,BankTrack,,,,
2016-02-17,Intesa Sanpaolo ,Italy,Netherlands,,,,,,BankTrack,,,,
2016-02-16,,USA,USA,,,,,,Humane Society International HSI,,,,
2016-02-15,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-15,Barclays  ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-15,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-15,HSBC   ,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-15,,UK,UK,,,,,,Which? (UK Consumers Association),,,,
2016-02-15,BNP Paribas ,France,Brazil,,,,,,WWF Brazil,,,,
2016-02-16,BNP Paribas ,France,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,Deutsche Bank ,Germany,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,HSBC   ,UK,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,,France,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,Commerzbank ,Germany,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,Allianz ,Germany,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,,USA,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,,Germany,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,,Germany,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,State Street ,USA,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-16,,Germany,Germany,USA,Europe (incl. Brussels),,,,Facing Finance,,,,
2016-02-10,,Belgium,Belgium,,,,,,FairFin (previously Netwerk Vlaanderen),,,,
2016-02-08,,Italy,Italy,,,,,,CODACONS,,,,
2016-02-03,,Spain,Spain,,,,,,ADICAE,,,,
2016-02-04,,Spain,Spain,,,,,,ADICAE,,,,
2016-02-04,,Spain,Spain,,,,,,ADICAE,,,,
2016-02-01,,Italy,Italy,,,,,,CODACONS,,,,
2016-02-01,,Luxembourg,Luxembourg,,,,,,Amnesty International (HQ),,,,
2016-02-01,,Luxembourg,Luxembourg,,,,,,Amnesty International (HQ),,,,
2016-02-01,,Luxembourg,Luxembourg,,,,,,Amnesty International (HQ),,,,
2016-02-01,,Luxembourg,Luxembourg,,,,,,Amnesty International (HQ),,,,
2016-02-01,BNP Paribas ,France,Luxembourg,,,,,,Amnesty International (HQ),,,,
2016-02-01,ING Groep ,Netherlands,Luxembourg,,,,,,Amnesty International (HQ),,,,
2016-02-01,,Luxembourg,Luxembourg,,,,,,Amnesty International (HQ),,,,
2016-01-29,,Luxembourg,Azerbaijan,Europe (incl. Brussels),,,,,Food & Water Europe,CEE Bankwatch Network,Counter Balance-EIB,,
2016-01-28,,USA,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,,,,
2016-01-28,,USA,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,,,,
2016-01-28,,USA,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,,,,
2016-01-28,,UK,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,,,,
2016-01-27,,Netherlands,Netherlands,,,,,,Stichting De Noordzee / North Sea Foundation,,,,
2016-01-27,Delta Lloyd ,Netherlands,Netherlands,,,,,,Stichting De Noordzee / North Sea Foundation,,,,
2016-01-22,Banco Bilbao Vizcaya Argentaria ,Spain,Spain,,,,,,Organizacion de Consumidores y Usuarios OCU,,,,
2016-01-22,Banco Popular Espanol ,Spain,Spain,,,,,,Organizacion de Consumidores y Usuarios OCU,,,,
2016-01-22,Capital One Financial ,USA,USA,,,,,,Human Rights Watch HRW,,,,
2016-01-22,,USA,USA,,,,,,Human Rights Watch HRW,,,,
2016-01-22,,USA,USA,,,,,,Human Rights Watch HRW,,,,
2016-01-22,Discover Financial Services ,USA,USA,,,,,,Human Rights Watch HRW,,,,
2016-01-22,,USA,USA,,,,,,Human Rights Watch HRW,,,,
2016-01-22,,USA,USA,,,,,,Human Rights Watch HRW,,,,
2016-01-19,HSBC   ,UK,Switzerland,,,,,,Christian Aid UK,,,,
2016-01-19,,USA,Palestine,Israel,USA,,,,Human Rights Watch HRW,,,,
2016-01-19,American International ,USA,USA,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2016-01-15,Allianz ,Germany,Austria,,,,,,GLOBAL 2000 / FoE Austria,Greenpeace Austria,WWF Austria / WWF Oesterreich,,
2016-01-13,Bank of America ,USA,USA,,,,,,Oxfam America,Citizens for Tax Justice,Global Financial Integrity GFI,,
2016-01-13,,USA,USA,,,,,,Oxfam America,Citizens for Tax Justice,Global Financial Integrity GFI,,
2016-01-13,JPMorgan Chase ,USA,USA,,,,,,Oxfam America,Citizens for Tax Justice,Global Financial Integrity GFI,,
2016-01-13,Wells Fargo ,USA,USA,,,,,,Oxfam America,Citizens for Tax Justice,Global Financial Integrity GFI,,
2016-01-14,Deutsche Bank ,Germany,Germany,,,,,,Albert Schweitzer Stiftung fur unsere Mitwelt,,,,
2016-01-14,,Netherlands,Germany,,,,,,Albert Schweitzer Stiftung fur unsere Mitwelt,,,,
2016-01-14,Commerzbank ,Germany,Germany,,,,,,Albert Schweitzer Stiftung fur unsere Mitwelt,,,,
2016-01-14,UniCredit ,Italy,Germany,,,,,,Albert Schweitzer Stiftung fur unsere Mitwelt,,,,
2016-01-14,Allianz ,Germany,Germany,,,,,,Albert Schweitzer Stiftung fur unsere Mitwelt,,,,
2016-01-14,,Germany,Germany,,,,,,Albert Schweitzer Stiftung fur unsere Mitwelt,,,,
2016-01-14,,Germany,Germany,,,,,,Albert Schweitzer Stiftung fur unsere Mitwelt,,,,
