"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!White alone"," !!Total:!!Black or African American alone"," !!Total:!!American Indian and Alaska Native alone"," !!Total:!!Asian alone"," !!Total:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Some Other Race alone"," !!Total:!!Two or More Races",
"860Z200US52229","ZCTA5 52229","730","689","1","0","2","0","7","31",
"860Z200US52231","ZCTA5 52231","316","304","0","0","0","0","2","10",
"860Z200US52232","ZCTA5 52232","181","177","0","1","0","0","2","1",
"860Z200US52233","ZCTA5 52233","7091","5738","491","7","311","14","99","431",
"860Z200US52235","ZCTA5 52235","858","749","43","0","6","0","14","46",
"860Z200US52236","ZCTA5 52236","570","537","2","2","2","0","9","18",
"860Z200US52237","ZCTA5 52237","1593","1537","12","5","3","0","2","34",
"860Z200US52240","ZCTA5 52240","34224","24528","3722","92","1726","5","1638","2513",
"860Z200US52241","ZCTA5 52241","22319","15143","3136","62","1948","3","536","1491",
"860Z200US52242","ZCTA5 52242","5657","4959","89","1","293","0","132","183",
"860Z200US52245","ZCTA5 52245","21874","17794","1140","44","1007","3","518","1368",
"860Z200US52246","ZCTA5 52246","22829","14697","3072","44","2756","10","678","1572",
"860Z200US52247","ZCTA5 52247","5976","5631","52","9","19","0","78","187",
"860Z200US52248","ZCTA5 52248","1674","1601","9","3","1","0","8","52",
"860Z200US52249","ZCTA5 52249","912","875","3","4","1","0","8","21",
"860Z200US52251","ZCTA5 52251","501","477","3","2","1","0","8","10",
"860Z200US52252","ZCTA5 52252","50","50","0","0","0","0","0","0",
"860Z200US52253","ZCTA5 52253","3356","3208","26","3","8","0","19","92",
"860Z200US52254","ZCTA5 52254","878","834","7","2","5","0","4","26",
"860Z200US52255","ZCTA5 52255","1189","1142","2","3","3","0","2","37",
"860Z200US52257","ZCTA5 52257","259","245","2","0","0","0","3","9",
"860Z200US52301","ZCTA5 52301","3745","3503","8","5","13","0","51","165",
"860Z200US52302","ZCTA5 52302","43130","38081","1312","70","933","15","378","2341",
"860Z200US52305","ZCTA5 52305","663","626","1","0","1","0","4","31",
"860Z200US52306","ZCTA5 52306","1653","1553","9","7","8","1","8","67",
"860Z200US52307","ZCTA5 52307","145","139","1","0","3","0","0","2",
"860Z200US52308","ZCTA5 52308","135","122","0","0","0","0","10","3",
"860Z200US52309","ZCTA5 52309","419","407","0","0","1","0","2","9",
"860Z200US52310","ZCTA5 52310","6417","6066","48","6","24","0","81","192",
"860Z200US52312","ZCTA5 52312","96","87","1","0","0","0","0","8",
"860Z200US52313","ZCTA5 52313","391","378","0","4","3","0","0","6",
"860Z200US52314","ZCTA5 52314","5937","5424","73","18","99","2","60","261",
"860Z200US52315","ZCTA5 52315","1171","1107","4","1","3","1","2","53",
"860Z200US52316","ZCTA5 52316","1622","1525","11","5","6","0","10","65",
"860Z200US52317","ZCTA5 52317","22096","18065","1339","40","643","13","450","1546",
"860Z200US52318","ZCTA5 52318","908","860","5","0","5","0","1","37",
"860Z200US52320","ZCTA5 52320","1087","1044","12","1","1","0","3","26",
"860Z200US52321","ZCTA5 52321","451","414","10","0","0","0","0","27",
"860Z200US52322","ZCTA5 52322","2260","2129","11","3","12","2","18","85",
"860Z200US52323","ZCTA5 52323","738","708","0","5","0","0","3","22",
"860Z200US52324","ZCTA5 52324","2476","2308","33","0","16","0","13","106",
"860Z200US52325","ZCTA5 52325","815","756","6","1","6","0","8","38",
"860Z200US52326","ZCTA5 52326","565","545","0","0","0","0","2","18",
"860Z200US52327","ZCTA5 52327","3333","3152","21","6","6","1","28","119",
"860Z200US52328","ZCTA5 52328","2889","2682","23","2","54","0","18","110",
"860Z200US52329","ZCTA5 52329","722","696","1","1","0","1","1","22",
"860Z200US52330","ZCTA5 52330","848","834","3","0","0","0","0","11",
"860Z200US52332","ZCTA5 52332","1995","1844","10","0","8","0","13","120",
"860Z200US52333","ZCTA5 52333","7312","6935","22","6","43","3","28","275",
"860Z200US52334","ZCTA5 52334","355","332","3","0","0","0","1","19",
"860Z200US52335","ZCTA5 52335","605","568","8","0","3","0","3","23",
"860Z200US52336","ZCTA5 52336","2310","2181","4","13","12","3","6","91",
"860Z200US52337","ZCTA5 52337","828","781","9","3","0","0","2","33",
"860Z200US52338","ZCTA5 52338","3457","3267","19","5","25","2","9","130",
"860Z200US52339","ZCTA5 52339","4717","2667","49","1009","25","0","450","517",
"860Z200US52340","ZCTA5 52340","4810","3994","225","13","113","2","130","333",
"860Z200US52341","ZCTA5 52341","1045","997","2","0","7","0","5","34",
"860Z200US52342","ZCTA5 52342","3192","2486","47","176","20","1","217","245",
"860Z200US52344","ZCTA5 52344","22","22","0","0","0","0","0","0",
"860Z200US52345","ZCTA5 52345","1572","1500","8","0","6","1","5","52",
"860Z200US52346","ZCTA5 52346","1094","1030","10","1","1","0","8","44",
"860Z200US52347","ZCTA5 52347","1392","1331","11","4","2","0","9","35",
"860Z200US52348","ZCTA5 52348","48","45","0","0","0","0","0","3",
"860Z200US52349","ZCTA5 52349","7405","7045","43","16","24","0","48","229",
"860Z200US52351","ZCTA5 52351","1380","1303","5","0","4","0","7","61",
"860Z200US52352","ZCTA5 52352","1815","1742","2","0","4","1","8","58",
"860Z200US52353","ZCTA5 52353","9416","8102","108","42","81","2","527","554",
"860Z200US52354","ZCTA5 52354","355","345","0","0","0","0","1","9",
"860Z200US52355","ZCTA5 52355","267","257","0","0","1","0","2","7",
"860Z200US52356","ZCTA5 52356","2833","2671","12","7","2","0","39","102",
"860Z200US52358","ZCTA5 52358","3839","3538","19","4","18","1","63","196",
"860Z200US52359","ZCTA5 52359","270","252","0","1","0","0","1","16",
"860Z200US52361","ZCTA5 52361","5018","4577","59","18","55","1","98","210",
"860Z200US52362","ZCTA5 52362","920","883","5","7","0","0","2","23",
"860Z200US52401","ZCTA5 52401","2320","1508","500","3","50","5","32","222",
"860Z200US52402","ZCTA5 52402","42072","32714","3228","118","2255","100","755","2902",
"860Z200US52403","ZCTA5 52403","23012","18806","2015","81","253","24","221","1612",
"860Z200US52404","ZCTA5 52404","43385","32173","6115","133","719","303","976","2966",
"860Z200US52405","ZCTA5 52405","26382","21489","2456","67","391","54","291","1634",
"860Z200US52411","ZCTA5 52411","7954","7355","79","10","190","5","22","293",
"860Z200US52501","ZCTA5 52501","30313","23346","1457","223","612","516","2318","1841",
"860Z200US52530","ZCTA5 52530","1028","964","4","3","3","1","19","34",
"860Z200US52531","ZCTA5 52531","5817","5538","18","6","13","1","56","185",
"860Z200US52533","ZCTA5 52533","1157","1085","4","2","2","3","5","56",
"860Z200US52534","ZCTA5 52534","366","337","0","0","7","0","0","22",
"860Z200US52535","ZCTA5 52535","798","766","2","2","0","0","5","23",
"860Z200US52536","ZCTA5 52536","990","936","1","0","4","0","7","42",
"860Z200US52537","ZCTA5 52537","7248","6993","4","8","15","0","44","184",
"860Z200US52540","ZCTA5 52540","1408","1336","1","7","3","0","14","47",
"860Z200US52542","ZCTA5 52542","462","450","0","0","4","0","0","8",
"860Z200US52543","ZCTA5 52543","287","274","0","0","0","1","2","10",
"860Z200US52544","ZCTA5 52544","7481","7028","74","17","56","6","32","268",
"860Z200US52548","ZCTA5 52548","76","67","0","0","0","1","4","4",
"860Z200US52549","ZCTA5 52549","646","620","0","2","1","0","0","23",
"860Z200US52550","ZCTA5 52550","486","466","1","0","0","0","3","16",
"860Z200US52551","ZCTA5 52551","638","608","0","1","1","0","1","27",
"860Z200US52552","ZCTA5 52552","894","868","0","1","2","0","0","23",
"860Z200US52553","ZCTA5 52553","1639","1559","8","1","14","0","16","41",
"860Z200US52554","ZCTA5 52554","1222","1165","0","1","0","1","8","47",
"860Z200US52555","ZCTA5 52555","311","302","0","0","3","0","0","6",
"860Z200US52556","ZCTA5 52556","11736","10125","228","46","403","2","260","672",
"860Z200US52557","ZCTA5 52557","537","224","180","5","94","4","22","8",
"860Z200US52560","ZCTA5 52560","408","389","1","1","0","0","4","13",
"860Z200US52561","ZCTA5 52561","901","863","4","1","0","0","10","23",
"860Z200US52562","ZCTA5 52562","41","41","0","0","0","0","0","0",
"860Z200US52563","ZCTA5 52563","1423","1365","5","1","0","1","7","44",
"860Z200US52565","ZCTA5 52565","1940","1868","8","2","13","0","7","42",
"860Z200US52566","ZCTA5 52566","164","148","0","0","1","0","7","8",
"860Z200US52567","ZCTA5 52567","562","535","1","0","0","0","3","23",
"860Z200US52568","ZCTA5 52568","97","94","0","0","0","0","0","3",
"860Z200US52569","ZCTA5 52569","609","590","0","2","1","0","3","13",
"860Z200US52570","ZCTA5 52570","961","929","5","1","3","0","1","22",
"860Z200US52571","ZCTA5 52571","1499","1463","0","1","2","1","0","32",
"860Z200US52572","ZCTA5 52572","1206","1150","0","0","2","0","4","50",
"860Z200US52573","ZCTA5 52573","158","156","1","0","1","0","0","0",
"860Z200US52574","ZCTA5 52574","699","682","0","4","0","0","0","13",
"860Z200US52576","ZCTA5 52576","556","531","4","0","1","0","6","14",
"860Z200US52577","ZCTA5 52577","14974","13532","371","28","227","14","126","676",
"860Z200US52580","ZCTA5 52580","441","423","4","0","0","0","5","9",
"860Z200US52581","ZCTA5 52581","277","263","1","0","3","0","3","7",
"860Z200US52583","ZCTA5 52583","312","308","0","0","0","0","0","4",
"860Z200US52584","ZCTA5 52584","505","490","1","2","0","0","0","12",
"860Z200US52585","ZCTA5 52585","940","888","2","1","0","0","11","38",
"860Z200US52586","ZCTA5 52586","496","481","2","0","0","0","3","10",
"860Z200US52588","ZCTA5 52588","141","137","1","0","0","0","0","3",
"860Z200US52590","ZCTA5 52590","1503","1442","0","5","5","0","1","50",
"860Z200US52591","ZCTA5 52591","2993","2842","21","5","6","0","26","93",
"860Z200US52593","ZCTA5 52593","110","107","0","0","2","0","0","1",
"860Z200US52594","ZCTA5 52594","371","362","0","0","1","0","1","7",
"860Z200US52595","ZCTA5 52595","428","382","2","3","2","0","3","36",
"860Z200US52601","ZCTA5 52601","27899","23149","2317","69","247","13","361","1743",
"860Z200US52619","ZCTA5 52619","553","532","2","1","0","1","4","13",
"860Z200US52620","ZCTA5 52620","878","849","2","0","1","0","2","24",
"860Z200US52621","ZCTA5 52621","681","622","7","1","3","0","21","27",
"860Z200US52623","ZCTA5 52623","1989","1873","6","1","8","2","24","75",
"860Z200US52624","ZCTA5 52624","354","333","7","1","0","0","5","8",
"860Z200US52625","ZCTA5 52625","2498","2408","8","0","3","0","8","71",
"860Z200US52626","ZCTA5 52626","1222","1163","2","1","0","0","8","48",
"860Z200US52627","ZCTA5 52627","12350","10791","485","42","64","2","188","778",
"860Z200US52630","ZCTA5 52630","375","355","0","2","1","1","2","14",
"860Z200US52631","ZCTA5 52631","75","69","0","2","0","0","0","4",
"860Z200US52632","ZCTA5 52632","12006","10748","371","20","67","5","64","731",
"860Z200US52635","ZCTA5 52635","634","603","1","2","0","0","7","21",
"860Z200US52637","ZCTA5 52637","2651","2490","25","0","5","0","15","116",
"860Z200US52638","ZCTA5 52638","546","516","5","0","5","0","1","19",
"860Z200US52639","ZCTA5 52639","1847","1730","27","3","4","0","11","72",
"860Z200US52640","ZCTA5 52640","1331","1239","2","6","5","0","18","61",
"860Z200US52641","ZCTA5 52641","12920","10950","460","61","416","6","388","639",
"860Z200US52644","ZCTA5 52644","373","343","1","1","3","0","3","22",
"860Z200US52645","ZCTA5 52645","3211","3019","28","12","11","2","18","121",
"860Z200US52646","ZCTA5 52646","415","384","4","0","2","0","3","22",
"860Z200US52647","ZCTA5 52647","192","167","7","1","1","0","6","10",
"860Z200US52649","ZCTA5 52649","883","846","2","2","3","0","10","20",
"860Z200US52650","ZCTA5 52650","813","799","1","0","3","0","1","9",
"860Z200US52651","ZCTA5 52651","613","576","9","3","1","0","1","23",
"860Z200US52652","ZCTA5 52652","55","52","0","0","2","0","0","1",
"860Z200US52653","ZCTA5 52653","3427","3065","26","16","10","0","121","189",
"860Z200US52654","ZCTA5 52654","1630","1531","0","1","11","0","21","66",
"860Z200US52655","ZCTA5 52655","4438","3786","174","7","130","6","71","264",
"860Z200US52656","ZCTA5 52656","2351","2254","6","1","1","0","14","75",
"860Z200US52657","ZCTA5 52657","109","105","1","0","0","0","0","3",
"860Z200US52658","ZCTA5 52658","957","923","4","2","1","0","3","24",
"860Z200US52659","ZCTA5 52659","1499","1369","8","6","8","0","21","87",
"860Z200US52660","ZCTA5 52660","214","200","0","0","4","0","3","7",
"860Z200US52701","ZCTA5 52701","113","106","0","0","1","0","0","6",
"860Z200US52720","ZCTA5 52720","842","795","4","0","1","0","13","29",
"860Z200US52721","ZCTA5 52721","727","698","0","0","7","0","0","22",
"860Z200US52722","ZCTA5 52722","40629","33610","1469","96","2442","14","516","2482",
"860Z200US52726","ZCTA5 52726","4585","4324","25","6","19","0","47","164",
"860Z200US52727","ZCTA5 52727","372","363","0","0","0","0","0","9",
"860Z200US52728","ZCTA5 52728","1037","929","1","2","5","0","14","86",
"860Z200US52729","ZCTA5 52729","775","742","3","1","1","0","5","23",
"860Z200US52730","ZCTA5 52730","5009","4683","34","16","21","1","33","221",
"860Z200US52731","ZCTA5 52731","835","777","0","0","1","0","32","25",
"860Z200US52732","ZCTA5 52732","25808","22312","1236","99","198","13","371","1579",
"860Z200US52737","ZCTA5 52737","392","204","4","3","7","0","97","77",
"860Z200US52738","ZCTA5 52738","3404","2215","39","26","238","0","547","339",
"860Z200US52739","ZCTA5 52739","679","475","18","0","13","0","121","52",
"860Z200US52742","ZCTA5 52742","7651","7179","106","11","29","0","44","282",
"860Z200US52745","ZCTA5 52745","561","500","3","0","1","0","4","53",
"860Z200US52746","ZCTA5 52746","933","872","2","5","0","0","11","43",
"860Z200US52747","ZCTA5 52747","2178","2052","11","13","2","1","16","83",
"860Z200US52748","ZCTA5 52748","9942","9041","263","21","64","4","77","472",
"860Z200US52749","ZCTA5 52749","958","892","5","0","0","0","20","41",
"860Z200US52750","ZCTA5 52750","593","578","2","1","0","0","1","11",
"860Z200US52751","ZCTA5 52751","1066","1011","3","1","3","0","4","44",
"860Z200US52752","ZCTA5 52752","405","359","6","1","1","0","15","23",
"860Z200US52753","ZCTA5 52753","6176","5588","110","15","68","0","49","346",
"860Z200US52754","ZCTA5 52754","1318","1261","3","1","3","0","11","39",
"860Z200US52755","ZCTA5 52755","1996","1855","9","2","9","0","42","79",
"860Z200US52756","ZCTA5 52756","2178","2087","13","0","2","1","10","65",
"860Z200US52757","ZCTA5 52757","247","238","0","0","0","0","0","9",
"860Z200US52758","ZCTA5 52758","231","219","0","0","0","0","0","12",
"860Z200US52759","ZCTA5 52759","132","118","0","0","1","0","3","10",
"860Z200US52760","ZCTA5 52760","579","545","4","0","3","0","0","27",
"860Z200US52761","ZCTA5 52761","30530","24652","1057","149","285","0","2136","2251",
"860Z200US52765","ZCTA5 52765","436","407","0","1","0","0","2","26",
"860Z200US52766","ZCTA5 52766","735","667","6","2","6","0","12","42",
"860Z200US52767","ZCTA5 52767","397","376","0","0","5","0","3","13",
"860Z200US52768","ZCTA5 52768","1394","1306","10","4","1","1","13","59",
"860Z200US52769","ZCTA5 52769","679","646","6","3","1","1","5","17",
"860Z200US52771","ZCTA5 52771","46","45","0","0","0","0","0","1",
"860Z200US52772","ZCTA5 52772","5129","4865","21","17","12","0","38","176",
"860Z200US52773","ZCTA5 52773","2301","2156","11","1","7","0","26","100",
"860Z200US52774","ZCTA5 52774","118","114","0","0","1","0","1","2",
"860Z200US52776","ZCTA5 52776","5128","3033","28","56","85","0","1131","795",
"860Z200US52777","ZCTA5 52777","1322","1247","2","5","2","0","5","61",
"860Z200US52778","ZCTA5 52778","4088","3802","16","9","19","0","39","203",
"860Z200US52801","ZCTA5 52801","1446","980","328","6","21","0","33","78",
"860Z200US52802","ZCTA5 52802","9967","7186","1090","109","78","2","456","1046",
"860Z200US52803","ZCTA5 52803","22896","16713","3070","101","253","7","545","2207",
"860Z200US52804","ZCTA5 52804","25836","19613","2619","91","590","18","692","2213",
"860Z200US52806","ZCTA5 52806","28191","20753","3496","110","782","10","626","2414",
"860Z200US52807","ZCTA5 52807","15851","12362","1603","19","524","2","279","1062",
"860Z200US53001","ZCTA5 53001","1857","1741","4","5","10","0","16","81",
"860Z200US53002","ZCTA5 53002","2436","2276","1","8","21","1","35","94",
"860Z200US53003","ZCTA5 53003","181","166","1","0","0","0","3","11",
"860Z200US53004","ZCTA5 53004","3469","3128","24","17","46","0","91","163",
"860Z200US53005","ZCTA5 53005","21433","17651","406","41","1920","6","178","1231",
"860Z200US53006","ZCTA5 53006","1767","1664","6","0","4","0","15","78",
"860Z200US53007","ZCTA5 53007","1787","1471","120","15","54","2","22","103",
"860Z200US53010","ZCTA5 53010","7497","7188","18","14","24","2","50","201",
"860Z200US53011","ZCTA5 53011","2259","2141","4","7","6","0","37","64",
"860Z200US53012","ZCTA5 53012","19027","17712","149","29","244","4","117","772",
"860Z200US53013","ZCTA5 53013","3338","3108","9","8","27","0","43","143",
"860Z200US53014","ZCTA5 53014","8073","7302","27","31","27","18","320","348",
"860Z200US53015","ZCTA5 53015","2625","2340","8","5","44","0","67","161",
"860Z200US53016","ZCTA5 53016","405","366","5","5","7","0","12","10",
"860Z200US53017","ZCTA5 53017","5496","5168","45","7","59","0","23","194",
"860Z200US53018","ZCTA5 53018","7396","6887","42","10","98","3","46","310",
"860Z200US53019","ZCTA5 53019","1942","1763","4","11","5","0","60","99",
"860Z200US53020","ZCTA5 53020","3474","3333","4","5","19","0","23","90",
"860Z200US53021","ZCTA5 53021","4715","4405","43","9","11","1","89","157",
"860Z200US53022","ZCTA5 53022","19935","17258","627","62","887","2","144","955",
"860Z200US53023","ZCTA5 53023","1409","1334","2","4","5","0","19","45",
"860Z200US53024","ZCTA5 53024","18291","16684","187","42","481","5","137","755",
"860Z200US53027","ZCTA5 53027","23254","21333","183","70","191","5","414","1058",
"860Z200US53029","ZCTA5 53029","21239","19530","133","54","379","11","159","973",
"860Z200US53031","ZCTA5 53031","74","66","0","3","0","0","0","5",
"860Z200US53032","ZCTA5 53032","4933","4519","34","25","19","2","83","251",
"860Z200US53033","ZCTA5 53033","5502","5250","25","6","62","1","39","119",
"860Z200US53034","ZCTA5 53034","1733","1599","7","25","7","0","13","82",
"860Z200US53035","ZCTA5 53035","2282","2165","6","6","5","0","16","84",
"860Z200US53036","ZCTA5 53036","3540","3345","13","2","27","1","38","114",
"860Z200US53037","ZCTA5 53037","10072","9415","90","11","107","5","68","376",
"860Z200US53038","ZCTA5 53038","4372","3804","28","26","52","2","148","312",
"860Z200US53039","ZCTA5 53039","4582","4110","71","16","11","0","207","167",
"860Z200US53040","ZCTA5 53040","8358","7837","69","21","47","3","76","305",
"860Z200US53042","ZCTA5 53042","6886","6521","31","22","37","1","57","217",
"860Z200US53044","ZCTA5 53044","2404","2131","11","1","121","0","25","115",
"860Z200US53045","ZCTA5 53045","23651","18484","473","39","3209","3","210","1233",
"860Z200US53046","ZCTA5 53046","1355","1190","16","7","58","1","7","76",
"860Z200US53047","ZCTA5 53047","164","161","1","0","0","0","1","1",
"860Z200US53048","ZCTA5 53048","3542","3272","34","13","19","0","56","148",
