date,isin_corporate_name_cleaned,company_parent_country,company_parent,sentiment,target_country1,target_country2,target_country3,target_country4,target_country5,target_country6,ngo_name1,ngo_name2,ngo_name3,ngo_name4,ngo_name5
2017-08-09,HSBC   ,UK,HSBC,1,Australia,,,,,,Greenpeace Australia,Environmental Justice Australia,,,
2017-08-09,ING Groep ,Netherlands,ING,1,Australia,,,,,,Greenpeace Australia,Environmental Justice Australia,,,
2017-08-02,Deutsche Bank ,Germany,Deutsche Bank,-2,USA,,,,,,Environmental Paper Network EPN,,,,
2017-08-02,JPMorgan Chase ,USA,JP Morgan Chase,-2,USA,,,,,,Environmental Paper Network EPN,,,,
2017-08-02,,Spain,Grupo Santander,-2,USA,,,,,,Environmental Paper Network EPN,,,,
2017-08-02,,Netherlands,ABN AMRO Bank N.V.,-2,USA,,,,,,Environmental Paper Network EPN,,,,
2017-08-02,Commerzbank ,Germany,Commerzbank,-2,USA,,,,,,Environmental Paper Network EPN,,,,
2017-08-02,,Netherlands,Rabobank,-2,USA,,,,,,Environmental Paper Network EPN,,,,
2017-07-28,Wells Fargo ,USA,Wells Fargo & Wachovia,1,USA,,,,,,PETA U.S.A. ,,,,
2017-07-28,,USA,State Farm Insurance,1,USA,,,,,,PETA U.S.A. ,,,,
2017-07-27,,USA,World Bank,-2,USA,Uzbekistan,,,,,Human Rights Watch HRW,,,,
2017-07-25,HSBC   ,UK,HSBC,-1,UK,USA,,,,,Corporate Europe Observatory / CEO,,,,
2017-07-25,Barclays  ,UK,Barclays Bank,-1,UK,USA,,,,,Corporate Europe Observatory / CEO,,,,
2017-07-24,JPMorgan Chase ,USA,JP Morgan Chase,-2,Canada,USA,,,,,Greenpeace USA,,,,
2017-07-21,,USA,World Bank,-2,Ukraine,Europe (incl. Brussels),,,,,Counter Balance,,,,
2017-07-21,,Luxembourg,European Investment Bank EIB,-2,Ukraine,Europe (incl. Brussels),,,,,Counter Balance,,,,
2017-07-21,,UK,EBRD,-2,Ukraine,Europe (incl. Brussels),,,,,Counter Balance,,,,
2017-07-21,JPMorgan Chase ,USA,JP Morgan Chase,1,USA,,,,,,PETA U.S.A. ,,,,
2017-07-21,Goldman Sachs ,USA,"Goldman Sachs Group, Inc.",1,USA,,,,,,PETA U.S.A. ,,,,
2017-07-20,BNP Paribas ,France,BNP Paribas,-2,China,Indonesia,Japan,South Korea,Singapore,,Market Forces (Australia),,,,
2017-07-20,HSBC   ,UK,HSBC,-2,China,Indonesia,Japan,South Korea,Singapore,,Market Forces (Australia),,,,
2017-07-20,,USA,Citigroup,-2,China,Indonesia,Japan,South Korea,Singapore,,Market Forces (Australia),,,,
2017-07-20,ING Groep ,Netherlands,ING,-2,China,Indonesia,Japan,South Korea,Singapore,,Market Forces (Australia),,,,
2017-07-20,,France,Credit Agricole,-2,China,Indonesia,Japan,South Korea,Singapore,,Market Forces (Australia),,,,
2017-07-20,Goldman Sachs ,USA,"Goldman Sachs Group, Inc.",-1,USA,,,,,,Public Citizen ,,,,
2017-07-17,ING Groep ,Netherlands,ING,1,Canada,,,,,,Greenpeace Canada,,,,
2017-07-13,Legal & General  ,UK,Legal & General Group Plc,-2,Palestine,Israel,UK,,,,War On Want,,,,
2017-07-13,Aviva  ,UK,Aviva,-2,Palestine,Israel,UK,,,,War On Want,,,,
2017-07-13,HSBC   ,UK,HSBC,-2,Palestine,Israel,UK,,,,War On Want,,,,
2017-07-13,Barclays  ,UK,Barclays Bank,-2,Palestine,Israel,UK,,,,War On Want,,,,
2017-07-13,Prudential  ,UK,Prudential,-2,Palestine,Israel,UK,,,,War On Want,,,,
2017-07-13,Standard Life  ,UK,Standard Life,-2,Palestine,Israel,UK,,,,War On Want,,,,
2017-07-13,Schroders  ,UK,Schroders,-2,Palestine,Israel,UK,,,,War On Want,,,,
2017-07-13,,UK,Investec,-2,Palestine,Israel,UK,,,,War On Want,,,,
2017-07-12,HSBC   ,UK,HSBC,2,Indonesia,UK,,,,,Environmental Investigation Agency EIA,Greenpeace UK,,,
2017-07-12,ING Groep ,Netherlands,ING,-1,Indonesia,UK,,,,,Environmental Investigation Agency EIA,Greenpeace UK,,,
2017-07-12,,Netherlands,ABN AMRO Bank N.V.,-1,Indonesia,UK,,,,,Environmental Investigation Agency EIA,Greenpeace UK,,,
2017-07-12,,Netherlands,Rabobank,-1,Indonesia,UK,,,,,Environmental Investigation Agency EIA,Greenpeace UK,,,
2017-07-11,BNP Paribas ,France,BNP Paribas,-2,France,,,,,,Attac France,,,,
2017-07-11,Societe Generale ,France,Societe Generale,-2,France,,,,,,Attac France,,,,
2017-07-10,,Portugal,Banco Portugues de Investimento / BPI,-1,Portugal,,,,,,DECO Proteste ,,,,
2017-07-07,,Netherlands,Rabobank,2,Netherlands,,,,,,WWF Netherlands / Wereld Natuur Fonds,,,,
2017-07-05,,Spain,Seguros Catalana Occidente SA (Catalana Occidente),-1,Netherlands,,,,,,Both ENDS,,,,
2017-07-04,,Denmark,PensionDanmark,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Denmark,PenSam,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Netherlands,Stichting Pensioenfonds / ABP,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Netherlands,Pensioenfonds Zorg en Welzijn / PfZW,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Denmark,Industriens Pension,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Sweden,Sjunde AP-fonden / Seventh AP Fund,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Denmark,Danica Pension,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Denmark,Sampension,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Denmark,PKA,-2,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Denmark,Nordea Liv & Pension,-1,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Finland,Ilmarinen,2,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Finland,VER (Finland State Pension),2,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-04,,Finland,Varma,2,Europe (incl. Brussels),,,,,,WWF Europe ,,,,
2017-07-03,,Austria,Volksbank AG,-2,Germany,,,,,,Greenpeace UK,,,,
2017-07-03,,Italy,Banca Popolare di Vicenza,-2,Italy,,,,,,UNC Unione Nazionale Consumatori ,,,,
2017-07-03,,Italy,Veneto Banca (now defunct),-2,Italy,,,,,,UNC Unione Nazionale Consumatori ,,,,
2017-07-03,,Germany,Umweltbank,-2,Germany,,,,,,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,,
2017-07-03,,Austria,Volksbank AG,-2,Germany,,,,,,LobbyControl,,,,
2017-06-30,BNP Paribas ,France,BNP Paribas,-2,France,,,,,,Sherpa,Ibuka France,Collectif des Parties Civiles pour le Rwanda (CPCR),,
2017-06-29,ING Groep ,Netherlands,ING,1,Netherlands,USA,,,,,Greenpeace Canada,Greenpeace USA,Rainforest Action Network / RAN,,
2017-06-28,,USA,World Bank,-2,USA,Uzbekistan,,,,,Human Rights Watch HRW,Uzbek German Forum for Human Rights UGF,,,
2017-06-28,,USA,World Bank,-2,USA,Uzbekistan,,,,,Human Rights Watch HRW,Uzbek German Forum for Human Rights UGF,,,
2017-06-27,,Germany,KfW Bankengruppe,-2,Germany,,,,,,GermanWatch,Misereor,,,
2017-06-27,,Austria,Oesterreichische Entwicklungsbank AG (OeEB),-2,Germany,,,,,,GermanWatch,Misereor,,,
2017-06-27,,Germany,KfW Bankengruppe,-2,Germany,,,,,,GermanWatch,Misereor,,,
2017-06-27,,Germany,KfW Bankengruppe,-2,Germany,,,,,,GermanWatch,Misereor,,,
2017-06-27,,Netherlands,ABN AMRO Bank N.V.,1,Netherlands,,,,,,Milieudefensie / FoE Netherlands,,,,
2017-06-27,,Netherlands,Rabobank,1,Netherlands,,,,,,Milieudefensie / FoE Netherlands,,,,
2017-06-23,Deutsche Bank ,Germany,Deutsche Bank,-2,Germany,,,,,,Campact,,,,
2017-06-22,Deutsche Bank ,Germany,Deutsche Bank,-1,USA,,,,,,Public Citizen ,,,,
2017-06-22,Goldman Sachs ,USA,"Goldman Sachs Group, Inc.",-1,USA,,,,,,Public Citizen ,,,,
2017-06-22,,UK,Invesco Perpetual,-1,USA,,,,,,Public Citizen ,,,,
2017-06-22,,USA,Travelers Companies,-2,USA,,,,,,Consumer Watchdog / Foundation for Taxpayer and Consumer Rights,,,,
2017-06-22,Bank of America ,USA,Bank of America,-2,USA,,,,,,Rainforest Action Network / RAN,Sierra Club U.S.A.,Oil Change International / Price of Oil,,
2017-06-22,HSBC   ,UK,HSBC,-2,USA,,,,,,Rainforest Action Network / RAN,Sierra Club U.S.A.,Oil Change International / Price of Oil,,
2017-06-22,Barclays  ,UK,Barclays Bank,-2,USA,,,,,,Rainforest Action Network / RAN,Sierra Club U.S.A.,Oil Change International / Price of Oil,,
2017-06-22,,USA,Citigroup,-2,USA,,,,,,Rainforest Action Network / RAN,Sierra Club U.S.A.,Oil Change International / Price of Oil,,
2017-06-22,JPMorgan Chase ,USA,JP Morgan Chase,-2,USA,,,,,,Rainforest Action Network / RAN,Sierra Club U.S.A.,Oil Change International / Price of Oil,,
2017-06-22,Wells Fargo ,USA,Wells Fargo & Wachovia,-2,USA,,,,,,Rainforest Action Network / RAN,Sierra Club U.S.A.,Oil Change International / Price of Oil,,
2017-06-22,,Spain,Grupo Santander,-2,USA,,,,,,Rainforest Action Network / RAN,Sierra Club U.S.A.,Oil Change International / Price of Oil,,
2017-06-21,,USA,Citigroup,-1,Brazil,China,Mexico,USA,,,Global Canopy Programme / GCP,,,,
2017-06-21,,USA,Citigroup,-1,Brazil,China,Mexico,USA,,,Global Canopy Programme / GCP,,,,
2017-06-20,,Sweden,Skandinaviska Enskilda Banken AB / SEB,1,Norway,,,,,,Framtiden i vare hender / FiVH ,,,,
2017-06-20,Svenska Handelsbanken ,Sweden,Handelsbanken,1,Norway,,,,,,Framtiden i vare hender / FiVH ,,,,
2017-06-20,,Sweden,Sjunde AP-fonden / Seventh AP Fund,1,Norway,,,,,,Framtiden i vare hender / FiVH ,,,,
2017-06-20,Danske Bank ,Denmark,Danske Bank,-2,Indonesia,Malaysia,Sweden,,,,Faltbiologerna / Nature and Youth Sweden,Fair Finance Guide Sverige,,,
2017-06-20,Swedbank ,Sweden,Swedbank AB,-2,Indonesia,Malaysia,Sweden,,,,Faltbiologerna / Nature and Youth Sweden,Fair Finance Guide Sverige,,,
2017-06-20,,Sweden,Skandinaviska Enskilda Banken AB / SEB,-2,Indonesia,Malaysia,Sweden,,,,Faltbiologerna / Nature and Youth Sweden,Fair Finance Guide Sverige,,,
2017-06-20,Old Mutual  ,UK,Old Mutual,-2,Indonesia,Malaysia,Sweden,,,,Faltbiologerna / Nature and Youth Sweden,Fair Finance Guide Sverige,,,
2017-06-20,,Sweden,Nordea,-2,Indonesia,Malaysia,Sweden,,,,Faltbiologerna / Nature and Youth Sweden,Fair Finance Guide Sverige,,,
2017-06-20,Svenska Handelsbanken ,Sweden,Handelsbanken,-2,Indonesia,Malaysia,Sweden,,,,Faltbiologerna / Nature and Youth Sweden,Fair Finance Guide Sverige,,,
2017-06-20,,Sweden,Lansforsakringar,-2,Indonesia,Malaysia,Sweden,,,,Faltbiologerna / Nature and Youth Sweden,Fair Finance Guide Sverige,,,
2017-06-19,Deutsche Bank ,Germany,Deutsche Bank,-1,Europe (incl. Brussels),,,,,,Rainforest Action Network / RAN,WWF Europe ,,,
2017-06-19,,Portugal,Caixa Geral de Depositos (CGD),-2,Portugal,,,,,,DECO Proteste ,,,,
2017-06-13,,Sweden,Skandinaviska Enskilda Banken AB / SEB,1,Morocco,Western Sahara,Sweden,,,,Western Sahara Resource Watch WSRW,,,,
2017-06-12,,Luxembourg,European Investment Bank EIB,-2,Spain,,,,,,Observatorio de la Deuda en la Globalizacion ODG,Plataforma en Defensa de les Terres del Senia ,,,
2017-06-08,CIT ,USA,CIT Group,-2,USA,,,,,,Public Citizen ,,,,
2017-06-07,Bank of America ,USA,Bank of America,-1,USA,,,,,,350.org,,,,
2017-06-07,BNP Paribas ,France,BNP Paribas,-1,USA,,,,,,350.org,,,,
2017-06-07,Deutsche Bank ,Germany,Deutsche Bank,-1,USA,,,,,,350.org,,,,
2017-06-07,Barclays  ,UK,Barclays Bank,-1,USA,,,,,,350.org,,,,
2017-06-07,JPMorgan Chase ,USA,JP Morgan Chase,-1,USA,,,,,,350.org,,,,
2017-06-07,Wells Fargo ,USA,Wells Fargo & Wachovia,-1,USA,,,,,,350.org,,,,
2017-06-07,,USA,Citigroup,-1,USA,,,,,,350.org,,,,
2017-06-07,HSBC   ,UK,HSBC,-1,USA,,,,,,Public Citizen ,,,,
2017-06-07,,USA,Citigroup,-1,USA,,,,,,Public Citizen ,,,,
2017-06-07,JPMorgan Chase ,USA,JP Morgan Chase,-1,USA,,,,,,Public Citizen ,,,,
2017-06-07,Goldman Sachs ,USA,"Goldman Sachs Group, Inc.",-1,USA,,,,,,Public Citizen ,,,,
2017-06-02,Legal & General  ,UK,Legal & General Group Plc,-2,Netherlands,,,,,,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,,
2017-06-02,Aegon ,Netherlands,Aegon Bank,-2,Netherlands,,,,,,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,,
2017-06-02,Allianz ,Germany,Allianz Group / Allianz SE,-2,Netherlands,,,,,,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,,
2017-06-02,Delta Lloyd ,Netherlands,Delta Lloyd Group,-2,Netherlands,,,,,,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,,
2017-06-02,,Netherlands,APG,-2,Netherlands,,,,,,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,,
2017-06-02,Assicurazioni Generali ,Italy,Gruppo Assicurazioni Generali,-2,Netherlands,,,,,,Eerlijke Verzekeringswijzer / Fair Insurance Guide,,,,
2017-06-01,,Belgium,Ethias Verzekering,-2,Belgium,,,,,,Test Achats / Test Aankoop,,,,
2017-05-09,,USA,World Bank,-2,Uzbekistan,,,,,,Uzbek German Forum for Human Rights UGF,,,,
2017-03-13,,USA,World Bank,-2,USA,,,,,,Bank Information Center,Urgewald,,,
2017-05-31,Danske Bank ,Denmark,Danske Bank,-2,Indonesia,Norway,Singapore,Sweden,,,Regnskogfondet (Rainforest Foundation Norway),Fair Finance Guide Sverige,,,
2017-05-31,Swedbank ,Sweden,Swedbank AB,-2,Indonesia,Norway,Singapore,Sweden,,,Regnskogfondet (Rainforest Foundation Norway),Fair Finance Guide Sverige,,,
2017-05-31,,Sweden,Skandinaviska Enskilda Banken AB / SEB,-2,Indonesia,Norway,Singapore,Sweden,,,Regnskogfondet (Rainforest Foundation Norway),Fair Finance Guide Sverige,,,
2017-05-31,Old Mutual  ,UK,Old Mutual,-2,Indonesia,Norway,Singapore,Sweden,,,Regnskogfondet (Rainforest Foundation Norway),Fair Finance Guide Sverige,,,
2017-05-31,,Sweden,Nordea,-2,Indonesia,Norway,Singapore,Sweden,,,Regnskogfondet (Rainforest Foundation Norway),Fair Finance Guide Sverige,,,
2017-05-31,Svenska Handelsbanken ,Sweden,Handelsbanken,-2,Indonesia,Norway,Singapore,Sweden,,,Regnskogfondet (Rainforest Foundation Norway),Fair Finance Guide Sverige,,,
2017-05-31,,Sweden,Lansforsakringar,-2,Indonesia,Norway,Singapore,Sweden,,,Regnskogfondet (Rainforest Foundation Norway),Fair Finance Guide Sverige,,,
2017-05-31,,Sweden,Forsta AP-fonden / First AP Fund,-2,Indonesia,Norway,Singapore,Sweden,,,Regnskogfondet (Rainforest Foundation Norway),Fair Finance Guide Sverige,,,
2017-01-27,,USA,World Bank,-2,Indonesia,Mozambique,Peru,Egypt,USA,,Bank Information Center,Justica Ambiental / FoE Mozambique,Greenpeace Indonesia / Greenpeace SEA,Egyptian Initiative for Personal Rights (EIPR),"Derechos, Ambiente y Recursos Naturales (DAR)"
2017-05-31,Barclays  ,UK,Barclays Bank,-1,Germany,,,,,,Verbraucherzentrale Bundesverband / Vzbv,,,,
2017-05-31,Barclays  ,UK,Barclays Bank,-1,Germany,,,,,,Verbraucherzentrale Bundesverband / Vzbv,,,,
2017-05-26,,USA,Trillium Asset Management,2,USA,,,,,,Center for Environmental Health CEH,,,,
2017-05-26,,USA,Kaiser Permanente,2,USA,,,,,,Center for Environmental Health CEH,,,,
2017-05-26,,USA,New Resource Bank,2,USA,,,,,,Center for Environmental Health CEH,,,,
2017-05-26,,USA,World Bank,-1,Canada,France,Germany,Italy,Japan,USA,Oil Change International / Price of Oil,,,,
2017-05-26,,USA,Inter-American Development Bank,-1,Canada,France,Germany,Italy,Japan,USA,Oil Change International / Price of Oil,,,,
2017-05-26,,Luxembourg,European Investment Bank EIB,-1,Canada,France,Germany,Italy,Japan,USA,Oil Change International / Price of Oil,,,,
2017-05-26,,USA,World Bank,-1,Canada,France,Germany,Italy,Japan,USA,Oil Change International / Price of Oil,,,,
2017-05-24,BNP Paribas ,France,BNP Paribas,-2,France,USA,Europe (incl. Brussels),,,,Amis de la Terre France / FoE France,Action Non-violente COP21 (ANV COP21),,,
2017-05-24,Societe Generale ,France,Societe Generale,-2,France,USA,Europe (incl. Brussels),,,,Amis de la Terre France / FoE France,Action Non-violente COP21 (ANV COP21),,,
2017-05-24,,France,Credit Agricole,-2,France,USA,Europe (incl. Brussels),,,,Amis de la Terre France / FoE France,Action Non-violente COP21 (ANV COP21),,,
2017-05-24,,France,Groupe BPCE,-2,France,USA,Europe (incl. Brussels),,,,Amis de la Terre France / FoE France,Action Non-violente COP21 (ANV COP21),,,
2017-05-24,Bank of America ,USA,Bank of America,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,,UK,RBS Group,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,BNP Paribas ,France,BNP Paribas,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,Deutsche Bank ,Germany,Deutsche Bank,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,HSBC   ,UK,HSBC,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,,USA,Citigroup,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,JPMorgan Chase ,USA,JP Morgan Chase,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,ING Groep ,Netherlands,ING,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,Lloyds Banking  ,UK,Lloyds Banking Group plc,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,Societe Generale ,France,Societe Generale,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,,France,Credit Agricole,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,Standard Chartered  ,UK,Standard Chartered Bank,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,UniCredit ,Italy,UniCredit,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,,Netherlands,Rabobank,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-24,,France,Groupe BPCE,-2,Ghana,Europe (incl. Brussels),,,,,CEE Bankwatch Network,,,,
2017-05-23,,Luxembourg,European Investment Bank EIB,-1,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,Counter Balance,,,
2017-05-23,Allstate ,USA,Allstate,-2,USA,,,,,,Consumer Federation of America CFA,,,,
2017-05-23,,USA,Liberty Mutual,1,USA,,,,,,Consumer Federation of America CFA,,,,
2017-05-23,,USA,State Farm Insurance,1,USA,,,,,,Consumer Federation of America CFA,,,,
2017-05-23,,USA,American Family Insurance,-2,USA,,,,,,Consumer Federation of America CFA,,,,
2017-05-19,,UK,Mid Europa Partners,-2,Poland,,,,,,Pracownia Na Rzecz Wszystkich Istot / Workshop for All Beings,,,,
2017-05-19,Bank of America ,USA,Bank of America,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-19,BNP Paribas ,France,BNP Paribas,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-19,Wells Fargo ,USA,Wells Fargo & Wachovia,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-19,,USA,PNC Bank,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-19,,USA,U.S. Bank,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-19,,USA,SunTrust,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-19,,USA,Union Bank,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-19,BNP Paribas ,France,BNP Paribas,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-19,,USA,Branch Banking and Trust BB&T,-1,USA,,,,,,Oil Change International / Price of Oil,Bold Appalachia,"Protect Our Water, Heritage, Rights (POWHR)",,
2017-05-17,Deutsche Bank ,Germany,Deutsche Bank,-2,Germany,,,,,,Misereor,Facing Finance,,,
2017-05-17,Commerzbank ,Germany,Commerzbank,-2,Germany,,,,,,Misereor,Facing Finance,,,
2017-05-17,,Germany,KfW Bankengruppe,-2,Germany,,,,,,Misereor,Facing Finance,,,
2017-05-17,,Germany,Landesbank Baden-Wuerttemberg (LBBW),-2,Germany,,,,,,Misereor,Facing Finance,,,
2017-05-17,Societe Generale ,France,Societe Generale,-2,France,USA,,,,,Amis de la Terre France / FoE France,Rainforest Action Network / RAN,Save RNG from LNG,,
2017-05-17,Berkshire Hathaway ,USA,Berkshire Hathaway,-2,UK,USA,,,,,InfluenceMap,,,,
2017-05-17,BlackRock ,USA,BlackRock,-2,UK,USA,,,,,InfluenceMap,,,,
2017-05-17,,USA,Vanguard,-2,UK,USA,,,,,InfluenceMap,,,,
2017-05-18,BNP Paribas ,France,BNP Paribas,-2,Belgium,,,,,,Greenpeace Belgium,Klimaatcoalitie,,,
2017-05-18,ING Groep ,Netherlands,ING,-2,Belgium,,,,,,Greenpeace Belgium,Klimaatcoalitie,,,
2017-05-18,KBC Groep ,Belgium,KBC Bank,-2,Belgium,,,,,,Greenpeace Belgium,Klimaatcoalitie,,,
2017-05-18,,Belgium,Belfius Bank and Insurance,-2,Belgium,,,,,,Greenpeace Belgium,Klimaatcoalitie,,,
2017-05-15,Deutsche Bank ,Germany,Deutsche Bank,-2,Germany,Indonesia,,,,,Campact,,,,
2017-05-15,Deutsche Bank ,Germany,Deutsche Bank,-1,Portugal,,,,,,DECO Proteste ,,,,
2017-05-15,Banco Bilbao Vizcaya Argentaria ,Spain,BBVA Group / Banco Bilbao Vizcaya Argentaria,-1,Portugal,,,,,,DECO Proteste ,,,,
2017-05-15,Banco Espirito Santo ,Portugal,Novo Banco (formerly BES),-1,Portugal,,,,,,DECO Proteste ,,,,
2017-05-15,,Spain,Grupo Santander,-1,Portugal,,,,,,DECO Proteste ,,,,
2017-05-15,,Portugal,Banco Best,-1,Portugal,,,,,,DECO Proteste ,,,,
2017-05-15,,Portugal,Montepio,-1,Portugal,,,,,,DECO Proteste ,,,,
2017-05-15,,Spain,Grupo Santander,1,Portugal,,,,,,Associacao Salvador,Instituto Nacional para a Reabilitacao,,,
2017-05-12,Hannover Rueckversicherung ,Germany,Hannover Re,-2,Germany,,,,,,Gegenstroemung / CounterCurrent,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,,,
2017-05-11,,USA,TIAA,-2,Brazil,Indonesia,USA,,,,ActionAid U.S.A.,Friends of the Earth U.S. / FoE U.S.,Rede Social de Justica e Direitos Humanos,Inclusive Development International / IDI,
